V1,V2,V3b,PapIV,KIC,HB,DV,Per,e_Per,BJD0,e_BJD0,Morph,GLON,GLAT,Kpmag,Teff,SC,LC,TS,Simbad,_RA.icrs,_DE.icrs
0.0,0.0,1.0,1.0,07590728,0.0,b'',0.4767224,8e-07,54999.945566,0.026307,0.7,73.5497,16.5725,16.719,6931.0,b'False',b'LC',b'TS',b'Simbad',285.2733,43.2657
0.0,0.0,1.0,0.0,08736072,0.0,b'',0.4776316,1.36e-05,54999.909231,0.026364,0.86,74.6373,18.4527,14.875,7830.0,b'False',b'LC',b'TS',b'Simbad',283.3504,44.91
1.0,1.0,1.0,1.0,06462057,0.0,b'',0.478716,4e-07,54954.018541,0.02666,0.93,76.1478,8.1011,11.849,6518.0,b'False',b'LC',b'TS',b'Simbad',297.1439,41.8817
1.0,1.0,1.0,1.0,09091810,0.0,b'',0.4797214,4e-07,54953.601177,0.019527,0.7,77.8879,12.4354,12.755,4807.0,b'True',b'LC',b'TS',b'Simbad',292.9498,45.42
1.0,1.0,1.0,1.0,09002076,0.0,b'',0.481405,4e-07,54953.989731,0.028952,0.85,75.046,18.7923,12.256,6434.0,b'True',b'LC',b'TS',b'Simbad',283.0868,45.3904
1.0,1.0,1.0,1.0,05478466,0.0,b'',0.4825013,4e-07,54964.857262,0.028013,0.97,75.8522,6.2379,14.226,5809.0,b'False',b'LC',b'TS',b'Simbad',299.0943,40.6942
0.0,0.0,1.0,1.0,04466691,0.0,b'',0.4826514,6.6e-06,54999.998987,0.031521,0.78,72.2652,10.2351,14.348,6512.0,b'False',b'LC',b'TS',b'Simbad',292.2791,39.5051
1.0,1.0,1.0,1.0,05440746,0.0,b'',0.4826538,4e-07,54964.94461,0.028237,0.86,72.324,12.6949,14.172,6138.0,b'False',b'LC',b'TS',b'Simbad',289.4211,40.6327
1.0,1.0,1.0,1.0,06057829,0.0,b'',0.4834268,4e-07,54954.079203,0.028262,0.75,75.335,8.5258,13.309,5444.0,b'False',b'LC',b'TS',b'Simbad',296.1238,41.3858
0.0,0.0,1.0,1.0,04843592,0.0,b'',0.4835365,4e-07,54862.093711,0.016435,0.67,73.2677,9.2354,15.12,5499.0,b'False',b'LC',b'TS',b'Simbad',294.0233,39.9242
1.0,1.0,1.0,1.0,08360184,0.0,b'',0.484545,4e-07,54964.847229,0.029047,0.81,75.975,13.9698,15.473,5486.0,b'False',b'LC',b'TS',b'Simbad',289.8668,44.3927
1.0,1.0,1.0,1.0,10796477,0.0,b'',0.484966,4e-07,54964.678886,0.027269,0.74,79.977,14.4756,14.107,6213.0,b'False',b'LC',b'TS',b'Simbad',291.5345,48.1313
0.0,0.0,1.0,0.0,07601767,0.0,b'',0.4867339,1.39e-05,55000.024406,0.028968,0.8,74.8943,13.444,14.486,6567.0,b'False',b'LC',b'TS',b'Simbad',289.9234,43.2192
1.0,1.0,1.0,1.0,06836140,0.0,b'',0.487721,4e-07,54964.661378,0.028036,0.73,71.5406,19.1669,14.646,5037.0,b'True',b'LC',b'TS',b'Simbad',281.0404,42.3978
1.0,1.0,1.0,1.0,10357852,0.0,b'',0.488341,4e-07,54954.071041,0.029728,0.87,81.4429,10.2498,13.062,6327.0,b'False',b'LC',b'TS',b'Simbad',298.1115,47.4912
1.0,1.0,1.0,1.0,09592145,0.0,b'',0.4888674,4e-07,54965.015451,0.023579,0.65,78.7917,12.4353,13.973,6658.0,b'False',b'LC',b'TS',b'Simbad',293.511,46.2112
1.0,1.0,1.0,1.0,07516345,0.0,b'',0.4918701,4e-07,54964.910393,0.031179,0.75,74.2348,14.6445,12.325,6885.0,b'False',b'LC',b'TS',b'Simbad',288.0623,43.1276
1.0,1.0,1.0,1.0,03953981,0.0,b'',0.4920172,4e-07,54953.822532,0.028483,0.75,71.5728,10.6304,12.633,4925.0,b'False',b'LC',b'TS',b'Simbad',291.428,39.0738
0.0,0.0,1.0,1.0,09957351,0.0,b'',0.4955521,2e-06,55000.078186,0.014283,0.6,79.6339,12.199,16.948,4610.0,b'False',b'LC',b'TS',b'Simbad',294.354,46.8409
1.0,1.0,1.0,1.0,05282464,0.0,b'',0.4963991,4e-07,54964.707882,0.028069,0.73,73.711,9.5325,12.796,7472.0,b'False',b'LC',b'TS',b'Simbad',293.9455,40.4495
0.0,0.0,1.0,1.0,11395645,0.0,b'',0.4969091,3.5e-06,55000.011362,0.029156,0.75,80.0949,17.1327,15.211,6396.0,b'False',b'LC',b'TS',b'Simbad',287.9039,49.287
1.0,1.0,1.0,1.0,04947528,0.0,b'',0.4969885,4e-07,54964.674045,0.02655,0.75,74.7233,6.9248,13.91,6828.0,b'False',b'LC',b'TS',b'Simbad',297.5729,40.0725
1.0,1.0,1.0,1.0,12055014,0.0,b'',0.4999046,4e-07,54965.041323,0.030249,0.85,81.2361,17.8324,13.537,6546.0,b'False',b'LC',b'TS',b'Simbad',287.5159,50.5566
1.0,1.0,1.0,1.0,09702641,0.0,b'',0.5031783,4e-07,54964.962564,0.030668,0.9,77.4947,15.7954,12.589,5685.0,b'False',b'LC',b'TS',b'Simbad',288.3269,46.4718
0.0,0.0,1.0,1.0,02972514,0.0,b'',0.5034853,7.1e-06,54999.881938,0.02577,0.74,69.1234,13.5981,14.031,6346.0,b'False',b'LC',b'TS',b'Simbad',286.6855,38.1703
1.0,1.0,1.0,1.0,10619506,0.0,b'',0.5035552,4e-07,54964.989601,0.027928,0.92,81.9183,10.2308,13.738,6526.0,b'False',b'LC',b'TS',b'Simbad',298.4766,47.8897
1.0,1.0,1.0,1.0,05376552,0.0,b'',0.5038186,4e-07,54954.083822,0.029959,0.82,74.4482,8.4874,12.86,6631.0,b'False',b'LC',b'TS',b'Simbad',295.6097,40.5983
0.0,0.0,1.0,0.0,09027841,0.0,b'',0.5040004,4e-07,55001.924897,0.005856,0.48,78.1165,11.76,15.498,4760.0,b'False',b'LC',b'TS',b'Simbad',293.9521,45.3183
1.0,1.0,1.0,1.0,04069063,0.0,b'DV',0.5042961,4e-07,54964.906342,0.010072,0.57,72.761,8.5018,13.318,5905.0,b'False',b'LC',b'TS',b'Simbad',294.5582,39.1377
0.0,0.0,1.0,1.0,09813678,0.0,b'',0.5050786,3.6e-06,55000.286959,0.009551,0.56,76.1451,19.5868,15.992,5190.0,b'False',b'LC',b'TS',b'Simbad',282.5088,46.6344
0.0,0.0,1.0,0.0,09642018,0.0,b'',0.505111,4e-07,54964.767254,0.006647,0.52,77.4312,15.5672,15.544,5106.0,b'False',b'LC',b'TS',b'Simbad',288.5966,46.3261
1.0,1.0,1.0,1.0,10920314,0.0,b'',0.5051686,4e-07,54953.58661,0.021704,0.64,80.3007,14.3109,13.119,6993.0,b'True',b'LC',b'TS',b'Simbad',291.9564,48.3469
1.0,1.0,1.0,1.0,05128972,0.0,b'',0.5053236,4e-07,54965.046701,0.052621,0.75,75.4236,6.1605,13.236,5776.0,b'False',b'LC',b'TS',b'Simbad',298.8959,40.2883
1.0,1.0,1.0,1.0,09639265,0.0,b'',0.5063531,4e-07,54964.80821,0.014098,0.63,76.9754,16.6089,15.575,5004.0,b'False',b'LC',b'TS',b'Simbad',286.9602,46.3231
1.0,1.0,1.0,1.0,05201619,0.0,b'',0.507276,4e-07,54964.774736,0.028006,0.74,74.2662,8.3357,13.046,6498.0,b'False',b'LC',b'TS',b'Simbad',295.6711,40.3676
0.0,1.0,1.0,0.0,05088735,0.0,b'',0.5075008,8.2e-06,55003.059771,0.028917,0.57,71.6869,13.1625,15.669,6016.0,b'False',b'LC',b'TS',b'Simbad',288.5212,40.2649
0.0,0.0,1.0,1.0,05461570,0.0,b'',0.5076606,7.9e-06,55000.155857,0.024451,0.96,74.4373,8.6085,14.828,7127.0,b'False',b'LC',b'TS',b'Simbad',295.4628,40.6468
1.0,1.0,1.0,1.0,11495781,0.0,b'',0.5079343,4e-07,54954.041627,0.032169,0.94,79.611,18.8201,13.438,7729.0,b'False',b'LC',b'TS',b'Simbad',285.231,49.4614
1.0,1.0,1.0,1.0,06353203,0.0,b'',0.5085044,4e-07,54954.104166,0.018082,0.64,72.9634,14.1224,11.753,6102.0,b'False',b'LC',b'TS',b'Simbad',288.0365,41.7901
1.0,1.0,1.0,1.0,04349483,0.0,b'',0.5091406,4e-07,54964.907025,0.019405,0.71,70.3212,14.1445,14.302,4472.0,b'False',b'LC',b'TS',b'Simbad',286.6472,39.4547
0.0,0.0,1.0,1.0,09075704,0.0,b'',0.5131523,9e-07,54999.890308,0.025619,0.68,75.7942,17.203,16.235,7556.0,b'False',b'LC',b'TS',b'Simbad',285.5643,45.4943
1.0,1.0,1.0,1.0,03448245,0.0,b'',0.51349,4e-07,54953.953327,0.027074,0.69,71.5004,9.5548,11.864,6573.0,b'False',b'LC',b'TS',b'Simbad',292.6185,38.5249
1.0,1.0,1.0,1.0,08257903,0.0,b'',0.515065,4e-07,54965.057663,0.027328,0.77,78.844,7.9445,13.521,5930.0,b'False',b'LC',b'TS',b'Simbad',299.1493,44.1183
1.0,1.0,1.0,1.0,08263940,0.0,b'',0.5154949,4e-07,54965.133991,0.027001,0.92,79.5203,6.9386,13.458,7639.0,b'False',b'LC',b'TS',b'Simbad',300.8322,44.1764
0.0,0.0,1.0,1.0,11774383,0.0,b'',0.5202271,1.2e-06,55000.20939,0.010558,0.58,83.3158,12.0567,19.174,,b'False',b'LC',b'TS',b'Simbad',297.0441,49.9702
1.0,1.0,1.0,1.0,06677225,0.0,b'',0.5250272,4e-07,54964.733473,0.033364,0.89,73.0219,14.8771,13.715,7163.0,b'False',b'LC',b'TS',b'Simbad',287.1371,42.1445
1.0,1.0,1.0,0.0,09237149,0.0,b'',0.5263441,4e-07,54964.960485,0.02234,0.64,79.8197,9.2779,14.872,5809.0,b'False',b'LC',b'TS',b'Simbad',298.2002,45.6204
1.0,1.0,1.0,1.0,11560447,0.0,b'',0.527679,4e-07,54953.730314,0.014989,0.59,81.5812,14.4402,10.834,4969.0,b'True',b'LC',b'TS',b'Simbad',292.5757,49.5258
1.0,1.0,1.0,1.0,06791604,0.0,b'',0.5288055,4e-07,54964.682474,0.028439,0.7,75.932,9.229,13.924,7346.0,b'False',b'LC',b'TS',b'Simbad',295.6753,42.2406
1.0,1.0,1.0,1.0,11154110,0.0,b'',0.5296642,4e-07,54965.026876,0.029886,0.74,82.7403,10.5391,13.37,6938.0,b'False',b'LC',b'TS',b'Simbad',298.6701,48.7454
1.0,1.0,1.0,1.0,04458989,0.0,b'',0.5298544,4e-07,54954.158637,0.033695,0.81,71.5012,11.8244,12.945,6519.0,b'False',b'LC',b'TS',b'Simbad',290.0013,39.5339
0.0,0.0,1.0,1.0,06153219,0.0,b'',0.5303,1.3e-06,55000.260143,0.018763,0.62,76.546,6.4995,17.089,6603.0,b'False',b'LC',b'TS',b'Simbad',299.2637,41.4205
1.0,1.0,1.0,1.0,12109575,0.0,b'',0.5316547,4e-07,54953.617625,0.013546,0.64,82.1556,15.9787,13.296,4350.0,b'False',b'LC',b'TS',b'Simbad',290.7451,50.6639
1.0,1.0,1.0,1.0,06044543,0.0,b'',0.532086,4e-07,54964.913241,0.025387,0.67,73.9814,10.9105,13.764,7240.0,b'False',b'LC',b'TS',b'Simbad',292.4847,41.3156
0.0,0.0,1.0,1.0,11825057,0.0,b'',0.5320878,9e-07,55000.087758,0.090115,0.61,83.3801,12.1447,18.852,,b'False',b'LC',b'TS',b'Simbad',296.9693,50.0671
0.0,1.0,1.0,1.0,11180361,0.0,b'',0.5330609,4e-07,54964.777867,0.017589,0.57,79.2128,18.1299,7.748,8330.0,b'True',b'LC',b'TS',b'Simbad',286.0189,48.8668
0.0,1.0,1.0,1.0,10586874,0.0,b'',0.5354866,2e-06,54964.747881,0.028997,0.77,78.1195,17.9059,14.099,6640.0,b'False',b'LC',b'TS',b'Simbad',285.7774,47.8155
0.0,0.0,1.0,1.0,05358200,0.0,b'',0.5359481,7.7e-06,54999.757109,0.02988,0.79,72.5534,11.9355,15.005,7034.0,b'False',b'LC',b'TS',b'Simbad',290.451,40.5106
0.0,0.0,1.0,0.0,06224853,0.0,b'',0.5360475,7.7e-06,55000.078797,0.030252,0.95,75.8398,7.9384,14.415,7338.0,b'False',b'LC',b'TS',b'Simbad',297.1331,41.5361
1.0,1.0,1.0,1.0,08074045,0.0,b'',0.5363932,4e-07,54964.970275,0.021078,0.62,72.9871,20.0577,13.639,6754.0,b'True',b'LC',b'TS',b'Simbad',280.5023,43.9778
1.0,1.0,1.0,1.0,09541127,0.0,b'',0.5366512,4e-07,54953.97494,0.027157,0.68,79.944,10.0779,12.558,6821.0,b'True',b'LC',b'TS',b'Simbad',297.2836,46.1181
1.0,1.0,1.0,1.0,07373555,0.0,b'',0.5366747,4e-07,54964.766804,0.028667,0.96,76.2721,10.0216,13.896,6997.0,b'False',b'LC',b'TS',b'Simbad',294.9416,42.9105
0.0,0.0,1.0,0.0,06042031,0.0,b'',0.5371037,4e-07,54964.565621,0.013826,0.59,73.7265,11.4523,13.078,5221.0,b'False',b'LC',b'TS',b'Simbad',291.6905,41.3329
0.0,0.0,1.0,1.0,09776718,0.0,b'',0.544351,7e-07,54999.939128,0.031355,0.87,79.3919,12.0938,15.037,,b'False',b'LC',b'TS',b'Simbad',294.335,46.5823
1.0,1.0,1.0,1.0,12267718,0.0,b'',0.5450506,4e-07,54953.999853,0.03341,0.89,83.9236,12.9359,13.385,6802.0,b'False',b'LC',b'TS',b'Simbad',296.2552,50.9044
0.0,0.0,1.0,1.0,02558370,0.0,b'',0.5462481,1.3e-06,55000.092666,0.013422,0.57,68.9613,13.1386,18.55,,b'False',b'LC',b'TS',b'Simbad',287.1358,37.8384
0.0,0.0,1.0,1.0,05390351,0.0,b'',0.5474536,9e-07,54999.935725,0.09458,0.75,75.5794,6.4976,16.076,,b'False',b'LC',b'TS',b'Simbad',298.6179,40.593
1.0,1.0,1.0,0.0,08397675,0.0,b'',0.5532589,4e-07,54953.720983,0.006886,0.51,79.887,6.6218,13.501,5462.0,b'False',b'LC',b'TS',b'Simbad',301.4755,44.3198
1.0,1.0,1.0,1.0,07506164,0.0,b'',0.5580129,4e-07,54964.902669,0.031991,0.88,72.9671,17.5751,13.682,7576.0,b'False',b'LC',b'TS',b'Simbad',283.714,43.1143
0.0,0.0,1.0,1.0,09307423,0.0,b'',0.5586161,6e-07,55001.997191,0.027168,0.73,80.7934,7.9057,15.792,4597.0,b'False',b'LC',b'TS',b'Simbad',300.5918,45.7575
1.0,1.0,1.0,1.0,10292413,0.0,b'',0.5591588,4e-07,54954.202209,0.033151,0.95,81.2997,10.1617,13.194,,b'False',b'LC',b'TS',b'Simbad',298.1233,47.3252
0.0,0.0,1.0,1.0,06213131,0.0,b'',0.5614165,6e-07,55002.076566,0.023204,0.64,74.8373,9.8103,15.535,6328.0,b'False',b'LC',b'TS',b'Simbad',294.3034,41.5617
1.0,1.0,1.0,1.0,11153627,0.0,b'',0.5616973,5e-07,54965.037034,0.033753,0.89,82.7151,10.6595,13.982,5286.0,b'False',b'LC',b'TS',b'Simbad',298.4925,48.7828
0.0,0.0,1.0,0.0,08285970,0.0,b'',0.5624879,5e-07,54964.764619,0.00899,0.84,74.6996,16.4839,14.792,5398.0,b'False',b'LC',b'TS',b'Simbad',285.9586,44.2547
1.0,1.0,1.0,1.0,04660997,0.0,b'',0.5625604,4e-07,54954.051654,0.018214,0.62,72.8925,9.4834,12.317,5507.0,b'True',b'LC',b'TS',b'Simbad',293.5135,39.7114
0.0,1.0,1.0,1.0,08145477,0.0,b'',0.5657843,2.2e-06,54965.076195,0.033773,0.89,73.587,18.6834,14.793,6801.0,b'False',b'LC',b'TS',b'Simbad',282.5663,44.0547
0.0,1.0,1.0,1.0,07749504,0.0,b'',0.5662444,5e-07,55007.851201,0.029639,0.95,75.3221,13.1266,12.723,11064.0,b'False',b'LC',b'TS',b'Simbad',290.5604,43.463
0.0,1.0,1.0,1.0,09030447,0.0,b'',0.5666978,5e-07,55066.558072,0.076492,0.9,78.4571,11.2695,13.44,6693.0,b'False',b'LC',b'TS',b'Simbad',294.7898,45.3917
1.0,1.0,1.0,1.0,07886329,0.0,b'',0.5674939,5e-07,54953.641411,0.009722,0.53,75.4049,13.4252,13.205,6079.0,b'False',b'LC',b'TS',b'Simbad',290.2338,43.6621
0.0,0.0,1.0,1.0,05956776,0.0,b'',0.569115,1e-06,55000.303505,0.019527,0.61,73.2863,12.1138,16.747,6946.0,b'False',b'LC',b'TS',b'Simbad',290.6481,41.2341
1.0,1.0,1.0,1.0,07431703,0.0,b'',0.5725258,5e-07,54953.887641,0.025772,0.64,74.0057,15.0825,12.247,7279.0,b'True',b'LC',b'TS',b'Simbad',287.3911,43.0987
1.0,1.0,1.0,1.0,07816201,0.0,b'',0.574957,5e-07,54954.116438,0.035859,0.94,75.1431,13.6944,12.018,,b'False',b'LC',b'TS',b'Simbad',289.7492,43.5435
1.0,1.0,1.0,1.0,08112324,0.0,b'',0.5759253,5e-07,54964.921809,0.01497,0.59,77.8372,9.4469,14.563,5257.0,b'False',b'LC',b'TS',b'Simbad',296.6474,43.9951
1.0,1.0,1.0,1.0,08616873,0.0,b'',0.5760788,5e-07,54964.802731,0.011232,0.54,75.9222,14.857,15.237,5486.0,b'False',b'LC',b'TS',b'Simbad',288.7007,44.7076
1.0,1.0,1.0,1.0,04547308,0.0,b'',0.5769285,5e-07,54953.624244,0.134492,0.88,70.6521,13.9377,12.543,6937.0,b'False',b'LC',b'TS',b'Simbad',287.0605,39.6652
1.0,1.0,1.0,1.0,12157987,0.0,b'',0.5778444,5e-07,54953.900074,0.026841,0.66,82.173,16.0428,12.205,7722.0,b'True',b'LC',b'TS',b'Simbad',290.6628,50.7048
1.0,1.0,1.0,1.0,07037319,0.0,b'',0.5781095,5e-07,54965.123496,0.120417,0.84,75.225,11.1384,13.712,7027.0,b'False',b'LC',b'TS',b'Simbad',292.9483,42.5085
1.0,1.0,1.0,1.0,08311255,0.0,b'',0.5791159,5e-07,54964.763804,0.030288,0.69,77.7366,10.0713,13.666,,b'False',b'LC',b'TS',b'Simbad',295.8175,44.2062
1.0,1.0,1.0,1.0,07938870,0.0,b'',0.5807261,5e-07,54953.693993,0.023731,0.62,73.1417,18.8241,12.295,6651.0,b'True',b'LC',b'TS',b'Simbad',282.183,43.7064
0.0,0.0,1.0,0.0,08587078,0.0,b'',0.5841474,1.81e-05,55000.262147,0.034196,0.88,79.6228,7.6234,14.012,6043.0,b'False',b'LC',b'TS',b'Simbad',300.0862,44.6182
1.0,1.0,1.0,1.0,05567438,0.0,b'',0.5845398,5e-07,54964.989528,0.033414,0.96,76.1761,5.8528,13.809,6289.0,b'False',b'LC',b'TS',b'Simbad',299.7488,40.7726
1.0,1.0,1.0,1.0,01868650,0.0,b'',0.5847312,5e-07,54953.769678,0.028231,1.0,70.0336,9.7738,13.453,10733.0,b'True',b'LC',b'TS',b'Simbad',291.5392,37.3357
1.0,1.0,1.0,1.0,09644680,0.0,b'',0.5859408,5e-07,54964.702637,0.028847,0.68,77.8073,14.6747,13.435,6985.0,b'False',b'LC',b'TS',b'Simbad',289.9911,46.3008
1.0,1.0,1.0,1.0,11084782,0.0,b'',0.586535,5e-07,54953.865163,0.034049,0.93,80.6971,14.3145,12.583,8371.0,b'False',b'LC',b'TS',b'Simbad',292.1961,48.6966
1.0,1.0,1.0,1.0,09142964,0.0,b'',0.5892528,5e-07,54953.880266,0.030833,0.73,76.0264,16.8114,13.236,6663.0,b'False',b'LC',b'TS',b'Simbad',286.2008,45.5562
1.0,1.0,1.0,1.0,11404698,0.0,b'',0.5901921,5e-07,54964.788397,0.011551,0.58,81.3645,14.1926,14.854,4264.0,b'False',b'LC',b'TS',b'Simbad',292.7827,49.2304
0.0,0.0,1.0,1.0,05878081,0.0,b'',0.5911339,8.9e-06,54999.857562,0.030588,0.72,73.766,10.8848,14.372,7695.0,b'False',b'LC',b'TS',b'Simbad',292.3891,41.115
1.0,1.0,1.0,0.0,09084778,0.0,b'',0.5922444,5e-07,54964.649261,0.009975,0.5,77.1056,14.1469,15.653,4787.0,b'True',b'LC',b'TS',b'Simbad',290.2807,45.4643
1.0,1.0,1.0,1.0,09356753,0.0,b'',0.5926789,5e-07,54953.947585,0.034078,0.76,79.6387,10.103,12.966,6021.0,b'False',b'LC',b'TS',b'Simbad',297.0433,45.8669
0.0,0.0,1.0,1.0,03954227,0.0,b'',0.594276,6e-07,55002.265535,0.013598,0.56,71.5741,10.5749,15.985,4595.0,b'False',b'LC',b'TS',b'Simbad',291.4927,39.0502
1.0,1.0,1.0,1.0,07698650,0.0,b'',0.5991551,5e-07,54965.214379,0.035235,0.88,77.3525,9.0521,15.228,6107.0,b'False',b'LC',b'TS',b'Simbad',296.8056,43.3855
0.0,0.0,1.0,0.0,12170648,0.0,b'',0.599386,5e-07,54965.025028,0.008729,0.52,83.9917,12.4657,14.828,5000.0,b'False',b'LC',b'TS',b'Simbad',296.9636,50.7454
1.0,1.0,1.0,1.0,05792093,0.0,b'',0.6005881,5e-07,54964.643362,0.033099,0.71,73.6087,10.9669,13.906,6312.0,b'False',b'LC',b'TS',b'Simbad',292.2,41.0137
1.0,1.0,1.0,1.0,05887316,0.0,b'',0.6030807,5e-07,54964.667064,0.007511,0.55,74.6927,9.1036,13.989,6216.0,b'False',b'LC',b'TS',b'Simbad',295.0454,41.1042
0.0,0.0,1.0,0.0,08949316,0.0,b'',0.6043566,2.88e-05,54964.687795,0.007884,0.51,76.9628,13.8995,16.182,3701.0,b'False',b'LC',b'TS',b'Simbad',290.5188,45.2354
0.0,1.0,1.0,1.0,11703960,0.0,b'',0.6044168,5e-07,54965.167187,0.03599,0.93,80.3656,17.9606,13.885,,b'False',b'LC',b'TS',b'Simbad',286.862,49.8304
1.0,1.0,1.0,1.0,10216186,0.0,b'',0.605939,5e-07,54965.016594,0.028489,0.64,80.2011,11.957,13.77,6655.0,b'False',b'LC',b'TS',b'Simbad',295.0401,47.225
1.0,1.0,1.0,0.0,05018787,0.0,b'',0.6071918,5e-07,54965.014611,0.009405,0.51,73.4941,9.3809,15.428,5215.0,b'False',b'LC',b'TS',b'Simbad',293.9911,40.1896
0.0,0.0,1.0,1.0,09514070,0.0,b'',0.6072561,2.58e-05,54999.793852,0.027595,0.64,76.3762,17.4656,15.179,6589.0,b'False',b'LC',b'TS',b'Simbad',285.5038,46.1074
1.0,1.0,1.0,1.0,05978521,0.0,b'',0.6081507,5e-07,54964.694901,0.033909,0.94,75.4387,8.089,13.676,6439.0,b'False',b'LC',b'TS',b'Simbad',296.6987,41.2636
1.0,1.0,1.0,1.0,08554005,0.0,b'',0.6083407,5e-07,54954.006655,0.03274,0.76,76.1479,14.3149,12.71,7304.0,b'False',b'LC',b'TS',b'Simbad',289.5224,44.6876
1.0,1.0,1.0,1.0,07769072,0.0,b'',0.6088629,5e-07,54965.049919,0.009268,0.52,77.3846,9.0415,13.886,4858.0,b'False',b'LC',b'TS',b'Simbad',296.8395,43.4081
0.0,0.0,1.0,1.0,12055517,0.0,b'',0.6097519,5e-07,54999.832766,0.069877,0.77,81.2788,17.6171,15.879,4708.0,b'False',b'LC',b'TS',b'Simbad',287.8546,50.5159
1.0,1.0,1.0,1.0,09944907,0.0,b'DV',0.6134398,5e-07,54964.826351,0.021577,0.71,78.0306,15.6003,13.701,,b'False',b'LC',b'TS',b'Simbad',288.8834,46.8698
0.0,1.0,1.0,1.0,09706078,0.0,b'',0.6135606,5e-07,54954.137288,0.017008,0.6,78.0104,14.7055,12.812,5692.0,b'False',b'LC',b'TS',b'Simbad',290.0666,46.4928
1.0,1.0,1.0,1.0,07818448,0.0,b'',0.6189517,5e-07,54964.591429,0.018791,0.66,75.3326,13.1964,13.894,6222.0,b'False',b'LC',b'TS',b'Simbad',290.4792,43.5018
0.0,0.0,1.0,1.0,05290305,0.0,b'',0.6205088,1.05e-05,55000.301664,0.034743,0.8,74.4242,8.2347,14.294,6542.0,b'False',b'LC',b'TS',b'Simbad',295.8862,40.4561
1.0,1.0,1.0,1.0,07584826,0.0,b'',0.622309,5e-07,54965.08065,0.020973,0.62,72.766,18.5684,15.187,5599.0,b'False',b'LC',b'TS',b'Simbad',282.3462,43.2845
1.0,1.0,1.0,1.0,03958488,0.0,b'',0.622891,5e-07,54954.154703,0.031879,0.95,71.9802,9.8123,13.104,6939.0,b'False',b'LC',b'TS',b'Simbad',292.6014,39.0632
0.0,0.0,1.0,1.0,09837083,0.0,b'',0.623394,7e-07,55002.313907,0.009604,0.52,79.4209,12.1203,16.18,,b'False',b'LC',b'TS',b'Simbad',294.3192,46.6196
0.0,0.0,1.0,1.0,10844279,0.0,b'',0.6234128,4.8e-06,55000.228057,0.036669,0.82,77.8762,19.848,14.227,7037.0,b'False',b'LC',b'TS',b'Simbad',282.9289,48.2602
0.0,0.0,1.0,1.0,12023089,0.0,b'',0.6234413,7e-07,55001.770498,0.00992,0.52,83.6475,12.5558,15.626,5115.0,b'False',b'LC',b'TS',b'Simbad',296.5912,50.49
0.0,0.0,1.0,1.0,07378178,0.0,b'',0.6242687,7e-07,55001.837575,0.021153,0.71,76.7351,9.2885,15.905,5612.0,b'False',b'LC',b'TS',b'Simbad',296.1188,42.9653
1.0,1.0,1.0,1.0,08971432,0.0,b'',0.6243873,5e-07,54964.79479,0.012574,0.56,79.259,9.4712,15.487,5057.0,b'False',b'LC',b'TS',b'Simbad',297.5732,45.2333
0.0,0.0,1.0,0.0,05524325,0.0,b'',0.6249787,9.6e-06,54999.679313,0.037286,0.83,72.2838,13.109,14.962,7181.0,b'False',b'LC',b'TS',b'Simbad',288.9037,40.771
1.0,1.0,1.0,1.0,07304911,0.0,b'',0.6255508,5e-07,54954.045742,0.037894,0.95,77.2787,8.1617,12.769,6683.0,b'False',b'LC',b'TS',b'Simbad',297.8202,42.8855
1.0,1.0,1.0,1.0,11193447,0.0,b'',0.625884,5e-07,54953.977495,0.015393,0.64,81.1616,13.6636,13.397,,b'False',b'LC',b'TS',b'Simbad',293.3813,48.8248
0.0,0.0,1.0,1.0,07038831,0.0,b'',0.6272909,5e-07,55000.03273,0.014889,0.63,75.4134,10.8617,14.374,6266.0,b'False',b'LC',b'TS',b'Simbad',293.3967,42.5484
1.0,1.0,1.0,1.0,10229723,0.0,b'',0.6287243,5e-07,54953.68429,0.036748,0.83,81.5122,9.5811,11.971,6201.0,b'False',b'LC',b'TS',b'Simbad',299.0197,47.2205
1.0,1.0,1.0,1.0,11904038,0.0,b'',0.6322198,5e-07,54953.85226,0.040031,0.79,80.5277,18.878,12.784,,b'False',b'LC',b'TS',b'Simbad',285.6078,50.2963
1.0,1.0,1.0,1.0,11509282,0.0,b'',0.6340339,5e-07,54965.036787,0.037934,0.83,81.5839,14.2298,13.796,7139.0,b'False',b'LC',b'TS',b'Simbad',292.8705,49.4386
1.0,1.0,1.0,1.0,10351767,0.0,b'',0.6350697,5e-07,54965.114615,0.013779,0.58,80.7763,11.2724,14.539,6113.0,b'True',b'LC',b'TS',b'Simbad',296.3201,47.4066
0.0,0.0,1.0,1.0,04037163,0.0,b'',0.635444,1.6e-06,55000.227976,0.01209,0.59,69.5688,15.1512,16.675,,b'False',b'LC',b'TS',b'Simbad',285.08,39.1839
0.0,0.0,1.0,0.0,03437778,0.0,b'',0.6355819,1.2e-06,55002.015043,0.032359,0.68,70.5359,11.5456,15.704,6929.0,b'False',b'LC',b'TS',b'Simbad',289.7995,38.5609
0.0,0.0,1.0,1.0,05022908,0.0,b'',0.6372483,1.09e-05,54999.972021,0.038045,0.8,73.8548,8.6868,14.309,6696.0,b'False',b'LC',b'TS',b'Simbad',295.0121,40.1778
